                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    125,                 1.5127,                0.99365,                 1.2823,                0.73127,                0.68512,                0.75154,                0.39084,                 1.6688,                  1.141,                 1.4648,               0.005941,               0.005941,               0.005941
                    126,                 1.4845,                0.99527,                 1.2903,                 0.7073,                0.62235,                 0.6819,                0.33829,                 1.8034,                 1.2956,                 1.5492,               0.005908,               0.005908,               0.005908
                    127,                 1.5041,                 1.0073,                 1.3022,                0.77703,                0.67294,                 0.7648,                0.39808,                 1.6627,                 1.1305,                 1.4693,               0.005875,               0.005875,               0.005875
                    128,                 1.4545,                 0.9798,                  1.276,                0.79389,                0.66161,                0.75461,                0.38333,                 1.7032,                 1.1699,                 1.4545,               0.005842,               0.005842,               0.005842
                    129,                    1.5,                0.98115,                 1.2798,                0.71319,                0.71882,                0.76081,                0.39783,                 1.6503,                   1.15,                 1.4465,               0.005809,               0.005809,               0.005809
                    130,                 1.4764,                0.96392,                 1.2847,                0.74852,                0.68282,                0.76759,                0.40346,                 1.6527,                 1.1367,                 1.4504,               0.005776,               0.005776,               0.005776
                    131,                 1.5029,                0.99193,                 1.3026,                0.76426,                0.66118,                0.74677,                0.39808,                 1.6412,                 1.1651,                 1.4474,               0.005743,               0.005743,               0.005743
                    132,                  1.454,                0.95139,                 1.2663,                0.75141,                0.69701,                0.76039,                0.40207,                 1.6355,                 1.0985,                 1.4498,                0.00571,                0.00571,                0.00571
                    133,                 1.4854,                0.98093,                 1.2877,                0.77291,                 0.6767,                0.74817,                0.38894,                 1.6572,                 1.1058,                 1.4592,               0.005677,               0.005677,               0.005677
                    134,                 1.4739,                0.96504,                 1.2873,                0.75632,                0.69059,                0.76483,                0.39888,                   1.65,                 1.1017,                 1.4365,               0.005644,               0.005644,               0.005644
                    135,                 1.4667,                0.93736,                 1.2587,                0.77304,                0.68523,                0.76682,                0.39114,                 1.6333,                 1.0815,                 1.4424,               0.005611,               0.005611,               0.005611
                    136,                 1.4707,                0.96088,                 1.2743,                0.77505,                0.68908,                 0.7662,                0.39905,                 1.6358,                 1.0775,                   1.43,               0.005578,               0.005578,               0.005578
                    137,                 1.4376,                0.95431,                 1.2601,                0.78304,                 0.6454,                0.74344,                0.38458,                 1.6477,                  1.131,                 1.4285,               0.005545,               0.005545,               0.005545
                    138,                 1.4441,                0.94901,                 1.2562,                0.76318,                0.68118,                0.75585,                0.39679,                 1.6693,                 1.0876,                 1.4459,               0.005512,               0.005512,               0.005512
                    139,                 1.4152,                0.92512,                 1.2346,                  0.717,                0.69059,                0.74776,                0.38964,                 1.6343,                 1.1302,                 1.4363,               0.005479,               0.005479,               0.005479
                    140,                 1.4108,                0.91926,                 1.2424,                0.78461,                0.69854,                0.77599,                0.40996,                 1.6214,                 1.0731,                 1.4342,               0.005446,               0.005446,               0.005446
                    141,                 1.4537,                0.93932,                  1.266,                0.75367,                0.66588,                0.74318,                 0.3972,                 1.6266,                 1.1485,                 1.4395,               0.005413,               0.005413,               0.005413
                    142,                 1.4159,                 0.9283,                 1.2557,                 0.7254,                 0.7117,                0.74755,                0.38426,                 1.6821,                 1.1245,                 1.5053,                0.00538,                0.00538,                0.00538
                    143,                 1.3956,                0.91445,                 1.2537,                0.76995,                0.65757,                0.74979,                0.38608,                 1.7062,                  1.143,                 1.5044,               0.005347,               0.005347,               0.005347
                    144,                 1.4225,                0.91948,                 1.2502,                0.77892,                 0.6342,                0.71708,                0.37488,                 1.7085,                 1.2028,                 1.5255,               0.005314,               0.005314,               0.005314
                    145,                 1.4129,                0.92245,                 1.2446,                0.80499,                0.65176,                0.76445,                0.40453,                 1.6557,                 1.1097,                 1.4698,               0.005281,               0.005281,               0.005281
                    146,                  1.417,                0.90794,                 1.2366,                0.78626,                0.66118,                0.74992,                0.39255,                 1.6922,                 1.0977,                 1.5015,               0.005248,               0.005248,               0.005248
                    147,                 1.4486,                0.92591,                 1.2494,                0.78458,                0.69294,                0.76373,                0.41033,                 1.6362,                 1.0936,                 1.4629,               0.005215,               0.005215,               0.005215
                    148,                  1.425,                0.90767,                 1.2518,                0.77476,                0.69199,                0.76596,                0.41898,                 1.6192,                 1.0855,                   1.45,               0.005182,               0.005182,               0.005182
                    149,                 1.4475,                  0.929,                 1.2623,                0.73829,                0.69765,                0.75559,                0.39616,                 1.6662,                 1.0933,                 1.4649,               0.005149,               0.005149,               0.005149
                    150,                 1.4216,                0.91264,                 1.2451,                0.79183,                0.67127,                0.76408,                0.40353,                 1.6477,                  1.081,                 1.4734,               0.005116,               0.005116,               0.005116
                    151,                  1.415,                0.90028,                 1.2385,                0.79912,                 0.6833,                0.77763,                0.41196,                 1.6542,                 1.0604,                 1.4759,               0.005083,               0.005083,               0.005083
                    152,                 1.4057,                0.90302,                 1.2455,                0.79858,                0.67529,                0.76823,                 0.4143,                 1.6205,                 1.0835,                 1.4388,                0.00505,                0.00505,                0.00505
                    153,                 1.4297,                0.90017,                 1.2508,                0.75016,                0.65647,                0.73923,                 0.3719,                 1.7455,                 1.1008,                 1.5543,               0.005017,               0.005017,               0.005017
                    154,                 1.4125,                0.89321,                 1.2437,                0.71497,                0.66706,                0.70683,                 0.3695,                 1.6811,                  1.162,                 1.5063,               0.004984,               0.004984,               0.004984
                    155,                 1.4045,                0.90046,                 1.2433,                 0.7262,                0.69176,                0.73806,                0.39052,                 1.6591,                 1.1135,                 1.4594,               0.004951,               0.004951,               0.004951
                    156,                 1.3881,                0.88805,                 1.2362,                0.79778,                0.69155,                0.76299,                0.39714,                 1.6416,                 1.0791,                 1.4602,               0.004918,               0.004918,               0.004918
                    157,                 1.3794,                0.88666,                 1.2322,                0.76825,                0.69882,                0.76208,                0.40669,                 1.6357,                 1.1068,                 1.4615,               0.004885,               0.004885,               0.004885
                    158,                 1.3865,                0.88459,                 1.2297,                0.77093,                0.70353,                0.77285,                0.41346,                 1.6179,                 1.0808,                  1.446,               0.004852,               0.004852,               0.004852
                    159,                    1.4,                0.88143,                  1.236,                 0.8124,                 0.6776,                0.77852,                0.41553,                  1.633,                 1.0664,                 1.4584,               0.004819,               0.004819,               0.004819
                    160,                 1.4076,                0.87817,                 1.2393,                0.79099,                0.67412,                0.75475,                0.39042,                 1.6617,                 1.0808,                 1.4873,               0.004786,               0.004786,               0.004786
                    161,                 1.3719,                0.86166,                  1.221,                0.79176,                0.69882,                0.76807,                0.39895,                 1.6525,                 1.0779,                 1.4658,               0.004753,               0.004753,               0.004753
                    162,                 1.4216,                0.88642,                 1.2328,                0.77762,                0.67647,                 0.7582,                0.37785,                 1.7044,                 1.0797,                 1.5072,                0.00472,                0.00472,                0.00472
                    163,                 1.3939,                0.89254,                 1.2357,                0.78067,                0.67882,                0.77553,                0.41213,                 1.6164,                 1.0579,                 1.4264,               0.004687,               0.004687,               0.004687
                    164,                 1.4023,                0.90125,                 1.2268,                0.78284,                0.68705,                0.76944,                0.40146,                 1.6639,                 1.0798,                 1.4365,               0.004654,               0.004654,               0.004654
                    165,                 1.3802,                0.88195,                 1.2285,                0.77027,                0.71793,                0.78124,                0.41953,                 1.6107,                 1.0323,                 1.4318,               0.004621,               0.004621,               0.004621
                    166,                 1.3944,                0.87257,                 1.2291,                0.76801,                0.70884,                0.78424,                0.41136,                 1.6191,                 1.0372,                 1.4558,               0.004588,               0.004588,               0.004588
                    167,                 1.3752,                0.86708,                 1.2131,                0.78302,                0.69627,                0.78823,                0.42849,                 1.5822,                 1.0378,                  1.413,               0.004555,               0.004555,               0.004555
                    168,                 1.3467,                0.85734,                  1.197,                0.78633,                0.69274,                0.77843,                0.40657,                 1.6309,                 1.0547,                 1.4525,               0.004522,               0.004522,               0.004522
                    169,                 1.3795,                0.85997,                   1.21,                0.77308,                0.69765,                0.77596,                0.40308,                 1.6548,                 1.0497,                 1.5059,               0.004489,               0.004489,               0.004489
                    170,                 1.3692,                0.84955,                 1.2182,                 0.8069,                0.68588,                0.78307,                0.41749,                  1.655,                 1.0449,                 1.4731,               0.004456,               0.004456,               0.004456
                    171,                 1.3649,                0.86523,                 1.2132,                0.74266,                0.68471,                 0.7476,                0.38706,                 1.6785,                  1.079,                 1.5011,               0.004423,               0.004423,               0.004423
                    172,                 1.4037,                 0.8684,                 1.2134,                 0.7734,                0.70353,                 0.7779,                0.40984,                 1.6669,                 1.0562,                 1.4882,                0.00439,                0.00439,                0.00439
                    173,                 1.3574,                 0.8498,                 1.2242,                0.79584,                0.66957,                 0.7698,                0.40711,                 1.6575,                 1.0697,                 1.4718,               0.004357,               0.004357,               0.004357
                    174,                 1.3468,                0.85318,                  1.205,                0.78157,                0.69458,                 0.7767,                0.42166,                 1.6141,                 1.0368,                 1.4438,               0.004324,               0.004324,               0.004324
                    175,                 1.3581,                0.85139,                 1.2111,                0.77915,                0.69731,                0.77803,                0.41782,                 1.6084,                 1.0274,                 1.4311,               0.004291,               0.004291,               0.004291
                    176,                 1.3464,                0.84843,                 1.2101,                0.76707,                0.70235,                0.77624,                0.42047,                 1.5974,                 1.0391,                 1.4298,               0.004258,               0.004258,               0.004258
                    177,                 1.3296,                0.85311,                 1.2034,                0.76486,                    0.7,                0.77426,                0.41426,                 1.6475,                 1.0756,                  1.452,               0.004225,               0.004225,               0.004225
                    178,                 1.3263,                0.82748,                 1.1977,                0.77354,                0.73765,                 0.7825,                0.41539,                 1.6249,                 1.0229,                 1.4575,               0.004192,               0.004192,               0.004192
                    179,                 1.3099,                0.82458,                 1.1882,                0.77206,                 0.7053,                0.77687,                0.39655,                 1.6632,                 1.0797,                 1.4601,               0.004159,               0.004159,               0.004159
                    180,                 1.3605,                0.84631,                 1.1903,                0.77454,                0.69919,                0.76924,                0.40703,                 1.6141,                 1.0652,                  1.423,               0.004126,               0.004126,               0.004126
                    181,                 1.3388,                0.83663,                 1.1985,                 0.7971,                0.70713,                0.79758,                0.42731,                 1.5876,                 1.0043,                 1.4311,               0.004093,               0.004093,               0.004093
                    182,                 1.3589,                0.82903,                 1.2132,                0.77162,                   0.74,                 0.8049,                0.43501,                 1.5988,                0.98776,                 1.4384,                0.00406,                0.00406,                0.00406
                    183,                 1.3475,                0.83145,                 1.2018,                0.80509,                0.69529,                0.79603,                0.43136,                 1.6005,                0.99887,                 1.4413,               0.004027,               0.004027,               0.004027
                    184,                 1.3476,                0.83342,                 1.2014,                0.76885,                0.71294,                0.78086,                0.41464,                  1.626,                 1.0022,                 1.4727,               0.003994,               0.003994,               0.003994
                    185,                  1.319,                0.82348,                 1.1923,                0.80954,                0.70508,                  0.793,                0.41797,                 1.6318,                 1.0014,                 1.4672,               0.003961,               0.003961,               0.003961
                    186,                 1.3319,                0.82543,                 1.1881,                0.76244,                0.71059,                0.77615,                0.41062,                 1.6531,                 1.0128,                 1.4885,               0.003928,               0.003928,               0.003928
                    187,                  1.322,                0.82117,                 1.1901,                0.75977,                0.68462,                0.74749,                 0.3912,                 1.6742,                 1.0609,                 1.5132,               0.003895,               0.003895,               0.003895
                    188,                 1.3224,                0.80378,                 1.1866,                 0.7775,                0.70299,                0.77315,                0.40015,                 1.6805,                 1.0194,                 1.5154,               0.003862,               0.003862,               0.003862
                    189,                 1.3093,                0.80576,                 1.1759,                0.79476,                   0.68,                0.77276,                0.40595,                 1.6636,                 1.0094,                 1.4851,               0.003829,               0.003829,               0.003829
                    190,                 1.2956,                0.80314,                 1.1746,                0.79499,                0.70118,                0.79605,                0.42462,                 1.6006,                 1.0059,                 1.4317,               0.003796,               0.003796,               0.003796
                    191,                 1.3235,                0.81709,                 1.1796,                0.77605,                0.68489,                0.78877,                0.41609,                 1.6032,                 1.0065,                 1.4279,               0.003763,               0.003763,               0.003763
                    192,                 1.3415,                0.81742,                 1.1865,                0.73713,                0.73294,                0.77419,                0.40228,                 1.6424,                 1.0266,                 1.4455,                0.00373,                0.00373,                0.00373
                    193,                 1.3257,                0.80836,                 1.1745,                0.77641,                0.72308,                0.78702,                0.41643,                 1.6117,                0.99622,                 1.4547,               0.003697,               0.003697,               0.003697
                    194,                 1.2818,                0.80403,                 1.1804,                0.78405,                0.72615,                0.79641,                0.41717,                 1.6176,                 1.0137,                 1.4432,               0.003664,               0.003664,               0.003664
                    195,                 1.3021,                0.79733,                 1.1815,                0.79797,                0.70167,                0.78749,                0.41797,                 1.6315,                 1.0196,                 1.4647,               0.003631,               0.003631,               0.003631
                    196,                 1.3142,                0.80659,                 1.1797,                0.80027,                0.70471,                0.79718,                0.40669,                 1.6338,                 1.0018,                 1.4905,               0.003598,               0.003598,               0.003598
                    197,                 1.3325,                0.79852,                 1.1853,                0.82364,                0.68588,                0.79818,                0.42041,                 1.6261,                0.98828,                 1.4463,               0.003565,               0.003565,               0.003565
                    198,                 1.3539,                0.82216,                 1.1849,                0.79733,                0.71278,                0.79858,                0.42984,                 1.5774,                0.97332,                 1.4197,               0.003532,               0.003532,               0.003532
                    199,                 1.3112,                0.80661,                 1.1762,                0.79415,                0.73647,                0.79907,                0.43567,                 1.5824,                0.97083,                 1.4232,               0.003499,               0.003499,               0.003499
                    200,                  1.284,                0.78532,                 1.1679,                0.82529,                0.72353,                0.80798,                 0.4414,                 1.5726,                0.95484,                 1.4333,               0.003466,               0.003466,               0.003466
                    201,                 1.2773,                0.78602,                 1.1596,                0.82145,                0.73765,                 0.8117,                0.43948,                 1.5751,                 0.9726,                 1.4318,               0.003433,               0.003433,               0.003433
                    202,                  1.284,                0.79158,                 1.1669,                0.83572,                0.70235,                0.79657,                0.43407,                 1.6134,                0.96209,                 1.4459,                 0.0034,                 0.0034,                 0.0034
                    203,                 1.3178,                0.80159,                 1.1749,                0.81417,                0.71765,                 0.7918,                0.43277,                   1.59,                0.96814,                 1.4307,               0.003367,               0.003367,               0.003367
                    204,                 1.2869,                 0.7916,                 1.1677,                0.82587,                0.71176,                0.80493,                0.43028,                 1.5929,                0.97315,                 1.4334,               0.003334,               0.003334,               0.003334
                    205,                 1.2648,                0.77519,                  1.154,                0.80139,                0.72706,                 0.8002,                0.43895,                 1.5642,                0.96948,                 1.4301,               0.003301,               0.003301,               0.003301
                    206,                 1.2989,                0.78027,                 1.1696,                0.81112,                0.71235,                0.80085,                0.43657,                 1.5696,                0.97891,                 1.4279,               0.003268,               0.003268,               0.003268
                    207,                 1.2686,                0.77457,                 1.1568,                0.79495,                0.73176,                0.80383,                0.41911,                 1.6178,                0.97809,                 1.4649,               0.003235,               0.003235,               0.003235
                    208,                 1.2812,                0.77003,                 1.1681,                0.82421,                0.71708,                0.80422,                0.42342,                 1.6001,                0.95932,                 1.4598,               0.003202,               0.003202,               0.003202
                    209,                 1.2732,                0.77365,                 1.1585,                0.83788,                0.68941,                0.79482,                0.41268,                 1.6279,                 0.9893,                 1.4708,               0.003169,               0.003169,               0.003169
                    210,                 1.2782,                0.76949,                 1.1562,                0.77676,                0.71227,                0.78181,                0.39209,                 1.6756,                 1.0276,                 1.5135,               0.003136,               0.003136,               0.003136
                    211,                 1.3016,                0.78552,                 1.1744,                0.80858,                0.71882,                0.80412,                0.42489,                 1.6205,                0.97906,                 1.4596,               0.003103,               0.003103,               0.003103
                    212,                 1.2876,                0.78252,                 1.1666,                0.78242,                0.70471,                0.78275,                0.40469,                 1.6624,                 1.0005,                 1.4782,                0.00307,                0.00307,                0.00307
                    213,                 1.2597,                0.76815,                 1.1626,                0.77966,                0.70351,                0.76697,                0.40264,                 1.6601,                 1.0111,                 1.5015,               0.003037,               0.003037,               0.003037
                    214,                   1.27,                0.77295,                 1.1491,                0.78189,                0.68824,                 0.7658,                0.40073,                 1.6687,                 1.0077,                  1.513,               0.003004,               0.003004,               0.003004
                    215,                 1.2598,                0.76777,                 1.1521,                0.76488,                0.72334,                0.78296,                0.40043,                 1.6796,                0.98927,                 1.5104,               0.002971,               0.002971,               0.002971
                    216,                 1.2655,                0.75696,                 1.1514,                0.83433,                    0.7,                0.79862,                0.42819,                 1.6334,                 0.9661,                 1.4649,               0.002938,               0.002938,               0.002938
                    217,                 1.2595,                0.76317,                 1.1527,                0.81703,                   0.72,                 0.7966,                0.42949,                 1.6177,                0.97153,                 1.4551,               0.002905,               0.002905,               0.002905
                    218,                 1.2353,                0.75104,                 1.1475,                 0.8045,                 0.7262,                0.80399,                0.42419,                 1.6377,                0.97356,                 1.4801,               0.002872,               0.002872,               0.002872
                    219,                 1.2518,                0.75849,                 1.1476,                0.79798,                0.74355,                0.79645,                  0.426,                 1.6215,                0.95829,                 1.4725,               0.002839,               0.002839,               0.002839
                    220,                 1.2426,                0.75629,                 1.1518,                0.80255,                0.71249,                0.78538,                0.42235,                 1.6123,                0.96248,                  1.456,               0.002806,               0.002806,               0.002806
                    221,                 1.2273,                0.74197,                 1.1348,                0.76258,                0.73059,                0.77964,                0.41772,                  1.615,                0.99756,                 1.4581,               0.002773,               0.002773,               0.002773
                    222,                 1.2275,                 0.7411,                 1.1402,                0.79961,                0.72296,                0.78789,                0.42594,                 1.6146,                0.95983,                  1.471,                0.00274,                0.00274,                0.00274
                    223,                 1.2495,                0.74954,                 1.1514,                0.80566,                0.72353,                0.79449,                0.42899,                 1.6231,                0.98441,                  1.459,               0.002707,               0.002707,               0.002707
                    224,                 1.2616,                0.75477,                 1.1506,                0.80607,                0.70906,                0.78002,                 0.4244,                 1.6258,                0.97048,                  1.474,               0.002674,               0.002674,               0.002674
                    225,                  1.201,                 0.7255,                 1.1412,                 0.7921,                0.72471,                0.78356,                 0.4227,                 1.6512,                0.98828,                 1.4818,               0.002641,               0.002641,               0.002641
                    226,                 1.2872,                 0.7507,                 1.1621,                0.82451,                0.69648,                0.78806,                0.42457,                 1.6403,                0.97495,                 1.4811,               0.002608,               0.002608,               0.002608
                    227,                 1.2347,                0.73237,                 1.1391,                0.83535,                0.70118,                 0.7914,                0.42692,                 1.6176,                0.97061,                 1.4768,               0.002575,               0.002575,               0.002575
                    228,                 1.2589,                0.74205,                 1.1373,                0.81664,                0.72235,                0.79384,                0.43503,                 1.6187,                0.96578,                 1.4778,               0.002542,               0.002542,               0.002542
                    229,                 1.2261,                0.73461,                  1.141,                0.80751,                0.72941,                0.79729,                0.43225,                 1.6196,                0.95658,                 1.4745,               0.002509,               0.002509,               0.002509
                    230,                 1.2333,                0.73212,                 1.1273,                0.81647,                0.72353,                0.80655,                0.43643,                 1.6135,                0.95645,                 1.4615,               0.002476,               0.002476,               0.002476
                    231,                 1.2125,                0.72124,                 1.1311,                0.81827,                0.71647,                0.79729,                0.43909,                 1.6088,                 0.9527,                 1.4514,               0.002443,               0.002443,               0.002443
                    232,                 1.2017,                0.72306,                 1.1205,                0.79917,                0.73412,                 0.8008,                0.43841,                 1.6061,                0.95966,                 1.4522,                0.00241,                0.00241,                0.00241
                    233,                 1.2416,                0.73695,                 1.1438,                0.81343,                0.71812,                0.79625,                 0.4303,                 1.6288,                0.97268,                 1.4663,               0.002377,               0.002377,               0.002377
                    234,                 1.2102,                 0.7267,                 1.1215,                0.83216,                0.70706,                0.79455,                0.43207,                  1.617,                0.94956,                 1.4699,               0.002344,               0.002344,               0.002344
                    235,                 1.2246,                0.72483,                 1.1277,                0.80032,                0.72588,                0.79077,                0.42812,                 1.6216,                0.96273,                 1.4785,               0.002311,               0.002311,               0.002311
                    236,                  1.229,                0.73426,                 1.1243,                0.82855,                0.72772,                0.80605,                0.43648,                 1.6029,                0.94169,                 1.4574,               0.002278,               0.002278,               0.002278
                    237,                 1.1882,                0.71725,                 1.1192,                0.82146,                0.70235,                0.80005,                0.42771,                 1.6349,                0.96603,                 1.4785,               0.002245,               0.002245,               0.002245
                    238,                 1.2327,                0.72889,                 1.1308,                0.81432,                0.72235,                0.79764,                0.41969,                 1.6603,                0.95704,                 1.5054,               0.002212,               0.002212,               0.002212
                    239,                 1.2261,                0.72741,                 1.1222,                0.80923,                0.72471,                0.79891,                0.41895,                 1.6334,                 0.9684,                 1.4769,               0.002179,               0.002179,               0.002179
                    240,                 1.1795,                0.70679,                 1.1152,                0.76234,                0.75473,                0.80201,                0.43286,                 1.6086,                0.95932,                  1.453,               0.002146,               0.002146,               0.002146
                    241,                 1.1896,                0.71154,                 1.1178,                0.77455,                0.73964,                0.79772,                0.43459,                 1.5922,                 0.9451,                 1.4504,               0.002113,               0.002113,               0.002113
                    242,                  1.197,                0.71613,                 1.1189,                0.83086,                0.72818,                 0.8101,                0.42803,                 1.6174,                0.93242,                 1.4665,                0.00208,                0.00208,                0.00208
                    243,                 1.1973,                0.71051,                 1.1112,                0.83138,                0.71765,                0.79398,                0.42702,                 1.6289,                0.93493,                 1.4811,               0.002047,               0.002047,               0.002047
                    244,                 1.1981,                 0.7116,                 1.1158,                0.82899,                   0.74,                0.80998,                0.43451,                 1.6046,                0.92404,                 1.4615,               0.002014,               0.002014,               0.002014
                    245,                 1.1953,                0.71125,                 1.1189,                 0.8023,                0.72471,                0.81325,                0.43427,                 1.6153,                0.93624,                  1.465,               0.001981,               0.001981,               0.001981
                    246,                 1.1878,                0.71195,                 1.1193,                0.80883,                0.73765,                0.80685,                0.43442,                 1.5884,                0.95044,                 1.4475,               0.001948,               0.001948,               0.001948
                    247,                 1.2039,                0.71358,                  1.109,                0.79466,                0.74471,                 0.8066,                0.43292,                  1.584,                0.94348,                 1.4518,               0.001915,               0.001915,               0.001915
                    248,                 1.1937,                0.71248,                 1.1097,                0.80175,                0.73748,                0.80146,                0.42112,                 1.6236,                0.96055,                 1.4883,               0.001882,               0.001882,               0.001882
                    249,                 1.1801,                0.70698,                 1.1119,                0.80963,                0.73294,                0.80208,                 0.4345,                 1.6143,                0.94077,                 1.4771,               0.001849,               0.001849,               0.001849
                    250,                 1.1811,                0.70501,                 1.1088,                0.79056,                0.75412,                0.80159,                0.43023,                 1.6397,                 0.9471,                 1.4806,               0.001816,               0.001816,               0.001816
